PerformanceID,CampaignID,AdFormat,Impressions,Clicks,Cost,CampaignName,Objective,StartDate,EndDate,Budget,TargetGender,TargetAgeGroup,TargetInterests,AdPlatform,Company,CampaignDurationDays,CPM,CPC,CTR,CostPerDay,Year,Month,MonthNum
ADP-115,CAMP-206,Story Ad,208776,743,1796.9,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,8.61,2.4184,0.355883818,81.6773,2024,Nov,11
ADP-116,CAMP-206,Video Ad,324925,946,4013.67,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,12.35,4.2428,0.29114411,182.4395,2024,Nov,11
ADP-117,CAMP-206,Carousel Ad,454338,1656,3790.55,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,8.34,2.289,0.364486352,172.2977,2024,Nov,11
ADP-118,CAMP-206,Video Ad,324478,1210,3632.46,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,11.19,3.002,0.372906638,165.1118,2024,Nov,11
ADP-119,CAMP-206,Video Ad,365348,416,4035.22,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,11.04,9.7,0.113864042,183.4191,2024,Nov,11
ADP-120,CAMP-206,Video Ad,429972,537,3768.36,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,8.76,7.0174,0.124891853,171.2891,2024,Nov,11
ADP-121,CAMP-206,Story Ad,348783,1331,2766.31,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,7.93,2.0784,0.381612636,125.7414,2024,Nov,11
ADP-122,CAMP-206,Story Ad,595801,1437,4127.24,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,6.93,2.8721,0.241187913,187.6018,2024,Nov,11
ADP-123,CAMP-206,Story Ad,614285,1013,4916.63,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,8,4.8535,0.164907168,223.4832,2024,Nov,11
ADP-124,CAMP-206,Video Ad,246290,710,2623.43,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,10.65,3.695,0.288278046,119.2468,2024,Nov,11
ADP-125,CAMP-206,Image Ad,628146,1558,3456.24,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,5.5,2.2184,0.248031509,157.1018,2024,Nov,11
ADP-126,CAMP-206,Carousel Ad,348300,1858,2946.17,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,8.46,1.5857,0.533448177,133.9168,2024,Nov,11
ADP-127,CAMP-206,Image Ad,843904,654,4707.22,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,5.58,7.1976,0.077496966,213.9645,2024,Nov,11
ADP-128,CAMP-206,Carousel Ad,131715,1812,1472.7,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,11.18,0.8127,1.375697529,66.9409,2024,Nov,11
ADP-129,CAMP-206,Image Ad,473534,887,4268.86,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,9.01,4.8127,0.187314955,194.0391,2024,Nov,11
ADP-130,CAMP-206,Image Ad,455834,1769,4023.5,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,8.83,2.2744,0.388079871,182.8864,2024,Nov,11
ADP-131,CAMP-206,Carousel Ad,436384,379,3658.57,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,8.38,9.6532,0.086850114,166.2986,2024,Nov,11
ADP-132,CAMP-206,Video Ad,426930,1565,3539.09,Q3 Lead Generation Campaign,Reach,17/11/2024,9/12/2024,190934.65,Male,25-34,"finance, health",Facebook,Northwestern Mutual,22,8.29,2.2614,0.366570632,160.8677,2024,Nov,11
ADP-133,CAMP-207,Story Ad,173499,153,1734.1,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,9.99,11.334,0.088184946,86.705,2024,Jan,1
ADP-134,CAMP-207,Image Ad,346286,1214,3837.44,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,11.08,3.161,0.350577269,191.872,2024,Jan,1
ADP-135,CAMP-207,Story Ad,276875,1450,1319.4,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,4.77,0.9099,0.523702032,65.97,2024,Jan,1
ADP-136,CAMP-207,Story Ad,370834,809,2746.97,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,7.41,3.3955,0.218156911,137.3485,2024,Jan,1
ADP-137,CAMP-207,Carousel Ad,626505,1404,4797.03,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,7.66,3.4167,0.224100366,239.8515,2024,Jan,1
ADP-138,CAMP-207,Video Ad,222099,637,3081.93,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,13.88,4.8382,0.286809036,154.0965,2024,Jan,1
ADP-139,CAMP-207,Story Ad,506991,1463,4691.96,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,9.25,3.2071,0.28856528,234.598,2024,Jan,1
ADP-140,CAMP-207,Carousel Ad,505256,470,4065.99,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,8.05,8.651,0.093022151,203.2995,2024,Jan,1
ADP-141,CAMP-207,Image Ad,502871,614,4149.54,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,8.25,6.7582,0.122098908,207.477,2024,Jan,1
ADP-142,CAMP-207,Carousel Ad,258010,1610,2793.92,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,10.83,1.7354,0.624006821,139.696,2024,Jan,1
ADP-143,CAMP-207,Video Ad,107354,222,1106.65,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,10.31,4.9849,0.206792481,55.3325,2024,Jan,1
ADP-144,CAMP-207,Image Ad,128381,1776,1365.29,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,10.63,0.7687,1.383382276,68.2645,2024,Jan,1
ADP-145,CAMP-207,Video Ad,334655,1042,3830.66,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,11.45,3.6763,0.311365436,191.533,2024,Jan,1
ADP-146,CAMP-207,Story Ad,277032,1755,1550.79,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,5.6,0.8836,0.633500823,77.5395,2024,Jan,1
ADP-147,CAMP-207,Image Ad,348754,259,3011.77,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,8.64,11.6285,0.074264381,150.5885,2024,Jan,1
ADP-148,CAMP-207,Image Ad,248998,463,2435.1,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,9.78,5.2594,0.185945269,121.755,2024,Jan,1
ADP-149,CAMP-207,Image Ad,494002,1891,3263.83,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,6.61,1.726,0.382791973,163.1915,2024,Jan,1
ADP-150,CAMP-207,Image Ad,487856,1537,3546.86,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,7.27,2.3077,0.315051983,177.343,2024,Jan,1
ADP-151,CAMP-207,Carousel Ad,130913,787,1802.41,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,13.77,2.2902,0.601162604,90.1205,2024,Jan,1
ADP-152,CAMP-207,Story Ad,131461,488,1116,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,8.49,2.2869,0.371212755,55.8,2024,Jan,1
ADP-153,CAMP-207,Video Ad,379285,578,4382.39,Winter Brand Awareness Campaign,Traffic,30/1/2024,19/2/2024,379419.15,Female,18-24,"fashion, gaming",Facebook,Plains GP Holdings,20,11.55,7.582,0.152392001,219.1195,2024,Jan,1
ADP-154,CAMP-208,Video Ad,166927,776,2821.98,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,16.91,3.6366,0.464873867,148.5253,2024,Oct,10
ADP-155,CAMP-208,Carousel Ad,201366,935,2668.8,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,13.25,2.8543,0.464328635,140.4632,2024,Oct,10
ADP-156,CAMP-208,Story Ad,438700,1568,4743.83,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,10.81,3.0254,0.357419649,249.6753,2024,Oct,10
ADP-157,CAMP-208,Story Ad,209499,302,2393.67,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,11.43,7.9261,0.144153433,125.9826,2024,Oct,10
ADP-158,CAMP-208,Video Ad,250295,1937,4337.58,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,17.33,2.2393,0.773886814,228.2937,2024,Oct,10
ADP-159,CAMP-208,Story Ad,286252,1908,3103.73,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,10.84,1.6267,0.666545561,163.3542,2024,Oct,10
ADP-160,CAMP-208,Carousel Ad,294024,139,4054.35,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,13.79,29.168,0.047275052,213.3868,2024,Oct,10
ADP-161,CAMP-208,Story Ad,207225,328,2068.81,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,9.98,6.3073,0.158282061,108.8847,2024,Oct,10
ADP-162,CAMP-208,Carousel Ad,290439,1970,4649.35,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,16.01,2.3601,0.678283564,244.7026,2024,Oct,10
ADP-163,CAMP-208,Carousel Ad,87987,616,1217.42,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,13.84,1.9763,0.700103424,64.0747,2024,Oct,10
ADP-164,CAMP-208,Image Ad,280267,251,4244.93,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,15.15,16.9121,0.089557458,223.4174,2024,Oct,10
ADP-165,CAMP-208,Carousel Ad,144039,150,2483.53,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,17.24,16.5569,0.104138462,130.7121,2024,Oct,10
ADP-166,CAMP-208,Video Ad,233958,335,3328.1,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,14.23,9.9346,0.143188094,175.1632,2024,Oct,10
ADP-167,CAMP-208,Image Ad,237798,724,2839.89,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,11.94,3.9225,0.304460088,149.4679,2024,Oct,10
ADP-168,CAMP-208,Carousel Ad,186332,1325,3020.92,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,16.21,2.2799,0.711096323,158.9958,2024,Oct,10
ADP-169,CAMP-208,Carousel Ad,229306,1437,3154.54,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,13.76,2.1952,0.626673528,166.0284,2024,Oct,10
ADP-170,CAMP-208,Video Ad,220541,1993,3218.55,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,14.59,1.6149,0.903686843,169.3974,2024,Oct,10
ADP-171,CAMP-208,Image Ad,154560,1834,2363.3,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,15.29,1.2886,1.186594203,124.3842,2024,Oct,10
ADP-172,CAMP-208,Carousel Ad,271356,1217,4255.85,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,15.68,3.497,0.448488333,223.9921,2024,Oct,10
ADP-173,CAMP-208,Image Ad,344510,719,4502.35,Product Launch Reach Campaign,Traffic,27/10/2024,15/11/2024,97190.86,All,25-34,technology,Facebook,American Express,19,13.07,6.262,0.208702215,236.9658,2024,Oct,10
ADP-174,CAMP-209,Image Ad,199111,1401,3127.58,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,15.71,2.2324,0.703627625,115.8363,2024,Oct,10
ADP-175,CAMP-209,Story Ad,229247,1046,3495.73,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,15.25,3.342,0.456276418,129.4715,2024,Oct,10
ADP-176,CAMP-209,Carousel Ad,117963,1441,1620.54,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,13.74,1.1246,1.221569475,60.02,2024,Oct,10
ADP-177,CAMP-209,Story Ad,300449,941,3193.79,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,10.63,3.394,0.313197914,118.2885,2024,Oct,10
ADP-178,CAMP-209,Video Ad,142822,944,2359.05,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,16.52,2.499,0.660962597,87.3722,2024,Oct,10
ADP-179,CAMP-209,Video Ad,176143,135,2900.21,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,16.47,21.483,0.076642274,107.4152,2024,Oct,10
ADP-180,CAMP-209,Carousel Ad,234587,1288,3644.47,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,15.54,2.8296,0.549050033,134.9804,2024,Oct,10
ADP-181,CAMP-209,Video Ad,81385,630,1514.06,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,18.6,2.4033,0.774098421,56.0763,2024,Oct,10
ADP-182,CAMP-209,Image Ad,92377,828,1389.38,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,15.04,1.678,0.896327008,51.4585,2024,Oct,10
ADP-183,CAMP-209,Story Ad,89280,1395,1463.94,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,16.4,1.0494,1.5625,54.22,2024,Oct,10
ADP-184,CAMP-209,Video Ad,242520,960,3441.11,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,14.19,3.5845,0.395843642,127.4485,2024,Oct,10
ADP-185,CAMP-209,Carousel Ad,260289,1439,3934.8,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,15.12,2.7344,0.552847028,145.7333,2024,Oct,10
ADP-186,CAMP-209,Story Ad,342632,657,4181.99,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,12.21,6.3653,0.191750916,154.8885,2024,Oct,10
ADP-187,CAMP-209,Image Ad,248271,322,4014.56,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,16.17,12.4676,0.129696984,148.6874,2024,Oct,10
ADP-188,CAMP-209,Image Ad,351049,1033,4385.29,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,12.49,4.2452,0.294260915,162.4181,2024,Oct,10
ADP-189,CAMP-209,Video Ad,268305,1535,3979.36,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,14.83,2.5924,0.572110099,147.3837,2024,Oct,10
ADP-190,CAMP-209,Video Ad,115315,1058,1918.88,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,16.64,1.8137,0.917486884,71.0696,2024,Oct,10
ADP-191,CAMP-209,Image Ad,235881,1347,3191.78,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,13.53,2.3695,0.571050657,118.2141,2024,Oct,10
ADP-192,CAMP-209,Video Ad,65574,1582,1013.11,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,15.45,0.6404,2.412541556,37.5226,2024,Oct,10
ADP-193,CAMP-209,Video Ad,271168,1774,4134.95,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,15.25,2.3309,0.654206986,153.1463,2024,Oct,10
ADP-194,CAMP-209,Carousel Ad,211036,1064,3904.44,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,18.5,3.6696,0.504179382,144.6089,2024,Oct,10
ADP-195,CAMP-209,Carousel Ad,169630,1284,2608.97,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,15.38,2.0319,0.756941579,96.6285,2024,Oct,10
ADP-196,CAMP-209,Image Ad,106299,1537,1718.66,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,16.17,1.1182,1.44592141,63.6541,2024,Oct,10
ADP-197,CAMP-209,Carousel Ad,148962,1947,2394.88,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,16.08,1.23,1.30704475,88.6993,2024,Oct,10
ADP-198,CAMP-209,Image Ad,291131,1162,3290.81,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,11.3,2.832,0.399133036,121.8819,2024,Oct,10
ADP-199,CAMP-209,Video Ad,137912,1184,2826.51,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,20.5,2.3873,0.858518476,104.6856,2024,Oct,10
ADP-200,CAMP-209,Image Ad,304123,1847,4870.9,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,16.02,2.6372,0.607320065,180.4037,2024,Oct,10
ADP-201,CAMP-209,Image Ad,183804,1844,3090.48,Winter Traffic Campaign,Engagement,2/10/2024,29/10/2024,104755.09,All,35-44,"fitness, lifestyle",Instagram,Evercore,27,16.81,1.676,1.003242584,114.4622,2024,Oct,10
ADP-202,CAMP-210,Image Ad,266049,1831,3892.79,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,14.63,2.126,0.688219087,90.53,2024,Oct,10
ADP-203,CAMP-210,Image Ad,109228,1769,1555.8,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,14.24,0.8795,1.619548101,36.1814,2024,Oct,10
ADP-204,CAMP-210,Video Ad,316397,1961,4270.69,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,13.5,2.1778,0.619790959,99.3184,2024,Oct,10
ADP-205,CAMP-210,Image Ad,88043,790,1094.22,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,12.43,1.3851,0.897288825,25.447,2024,Oct,10
ADP-206,CAMP-210,Story Ad,167764,242,1707.11,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,10.18,7.0542,0.144250256,39.7002,2024,Oct,10
ADP-207,CAMP-210,Image Ad,353087,1644,4238.89,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,12.01,2.5784,0.465607626,98.5788,2024,Oct,10
ADP-208,CAMP-210,Story Ad,201690,1620,1880.26,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,9.32,1.1607,0.803212851,43.727,2024,Oct,10
ADP-209,CAMP-210,Carousel Ad,134628,945,1828.84,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,13.58,1.9353,0.701934219,42.5312,2024,Oct,10
ADP-210,CAMP-210,Carousel Ad,205652,1201,3479.47,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,16.92,2.8971,0.583996266,80.9179,2024,Oct,10
ADP-211,CAMP-210,Video Ad,243536,1371,3431.73,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,14.09,2.5031,0.562955785,79.8077,2024,Oct,10
ADP-212,CAMP-210,Video Ad,143431,1678,2467.66,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,17.2,1.4706,1.16990051,57.3874,2024,Oct,10
ADP-213,CAMP-210,Image Ad,127491,1885,1564.96,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,12.28,0.8302,1.47853574,36.3944,2024,Oct,10
ADP-214,CAMP-210,Video Ad,72243,1607,1086.4,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,15.04,0.676,2.22443697,25.2651,2024,Oct,10
ADP-215,CAMP-210,Image Ad,219477,572,3245.33,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,14.79,5.6737,0.260619564,75.4728,2024,Oct,10
ADP-216,CAMP-210,Story Ad,241680,562,3498.28,Q3 Brand Awareness Campaign,Sales,10/10/2024,22/11/2024,493118.51,Female,18-24,art,Facebook,Peloton Interactive,43,14.47,6.2247,0.232538894,81.3553,2024,Oct,10
